Input,Output
when expressed in nicotiana benthamiana driven by the camv promoter _PROTEIN_ _BLANKM_ was localized exclusively at the _BLANKL_ . in contrast _BLANKP_ _BLANKM_ _BLANKP_ _BLANKM_ _BLANKP_ _METHOD_ and _BLANKP_ _BLANKM_ were all localized in the _LOCATION_ .,N
when expressed in nicotiana benthamiana driven by the camv promoter _PROTEIN_ _BLANKM_ was localized exclusively at the _LOCATION_ . in contrast _BLANKP_ _BLANKM_ _BLANKP_ _BLANKM_ _BLANKP_ _BLANKM_ and _BLANKP_ _METHOD_ were all localized in the _BLANKL_ .,N
when expressed in nicotiana benthamiana driven by the camv promoter _PROTEIN_ _BLANKM_ was localized exclusively at the _BLANKL_ . in contrast _BLANKP_ _BLANKM_ _BLANKP_ _BLANKM_ _BLANKP_ _BLANKM_ and _BLANKP_ _METHOD_ were all localized in the _LOCATION_ .,N
when expressed in nicotiana benthamiana driven by the camv promoter _BLANKP_ _METHOD_ was localized exclusively at the _LOCATION_ . in contrast _PROTEIN_ _BLANKM_ _BLANKP_ _BLANKM_ _BLANKP_ _BLANKM_ and _BLANKP_ _BLANKM_ were all localized in the _BLANKL_ .,N
when expressed in nicotiana benthamiana driven by the camv promoter _BLANKP_ _METHOD_ was localized exclusively at the _BLANKL_ . in contrast _PROTEIN_ _BLANKM_ _BLANKP_ _BLANKM_ _BLANKP_ _BLANKM_ and _BLANKP_ _BLANKM_ were all localized in the _LOCATION_ .,N
when expressed in nicotiana benthamiana driven by the camv promoter _BLANKP_ _BLANKM_ was localized exclusively at the _LOCATION_ . in contrast _PROTEIN_ _METHOD_ _BLANKP_ _BLANKM_ _BLANKP_ _BLANKM_ and _BLANKP_ _BLANKM_ were all localized in the _BLANKL_ .,N
when expressed in nicotiana benthamiana driven by the camv promoter _BLANKP_ _BLANKM_ was localized exclusively at the _LOCATION_ . in contrast _PROTEIN_ _BLANKM_ _BLANKP_ _METHOD_ _BLANKP_ _BLANKM_ and _BLANKP_ _BLANKM_ were all localized in the _BLANKL_ .,N
in contrast _PROTEIN_ _BLANKM_ _BLANKP_ _METHOD_ _BLANKP_ _BLANKM_ and _BLANKP_ _BLANKM_ were all localized in the _LOCATION_ .,N
when expressed in nicotiana benthamiana driven by the camv promoter _BLANKP_ _BLANKM_ was localized exclusively at the _LOCATION_ . in contrast _PROTEIN_ _BLANKM_ _BLANKP_ _BLANKM_ _BLANKP_ _METHOD_ and _BLANKP_ _BLANKM_ were all localized in the _BLANKL_ .,N
in contrast _PROTEIN_ _BLANKM_ _BLANKP_ _BLANKM_ _BLANKP_ _METHOD_ and _BLANKP_ _BLANKM_ were all localized in the _LOCATION_ .,N
when expressed in nicotiana benthamiana driven by the camv promoter _BLANKP_ _BLANKM_ was localized exclusively at the _LOCATION_ . in contrast _PROTEIN_ _BLANKM_ _BLANKP_ _BLANKM_ _BLANKP_ _BLANKM_ and _BLANKP_ _METHOD_ were all localized in the _BLANKL_ .,N
in contrast _PROTEIN_ _BLANKM_ _BLANKP_ _BLANKM_ _BLANKP_ _BLANKM_ and _BLANKP_ _METHOD_ were all localized in the _LOCATION_ .,N
when expressed in nicotiana benthamiana driven by the camv promoter _BLANKP_ _METHOD_ was localized exclusively at the _LOCATION_ . in contrast _BLANKP_ _BLANKM_ _PROTEIN_ _BLANKM_ _BLANKP_ _BLANKM_ and _BLANKP_ _BLANKM_ were all localized in the _BLANKL_ .,N
when expressed in nicotiana benthamiana driven by the camv promoter _BLANKP_ _METHOD_ was localized exclusively at the _BLANKL_ . in contrast _BLANKP_ _BLANKM_ _PROTEIN_ _BLANKM_ _BLANKP_ _BLANKM_ and _BLANKP_ _BLANKM_ were all localized in the _LOCATION_ .,N
when expressed in nicotiana benthamiana driven by the camv promoter _BLANKP_ _BLANKM_ was localized exclusively at the _LOCATION_ . in contrast _BLANKP_ _METHOD_ _PROTEIN_ _BLANKM_ _BLANKP_ _BLANKM_ and _BLANKP_ _BLANKM_ were all localized in the _BLANKL_ .,N
in contrast _BLANKP_ _METHOD_ _PROTEIN_ _BLANKM_ _BLANKP_ _BLANKM_ and _BLANKP_ _BLANKM_ were all localized in the _LOCATION_ .,N
when expressed in nicotiana benthamiana driven by the camv promoter _BLANKP_ _BLANKM_ was localized exclusively at the _LOCATION_ . in contrast _BLANKP_ _BLANKM_ _PROTEIN_ _METHOD_ _BLANKP_ _BLANKM_ and _BLANKP_ _BLANKM_ were all localized in the _BLANKL_ .,N
when expressed in nicotiana benthamiana driven by the camv promoter _BLANKP_ _BLANKM_ was localized exclusively at the _LOCATION_ . in contrast _BLANKP_ _BLANKM_ _PROTEIN_ _BLANKM_ _BLANKP_ _METHOD_ and _BLANKP_ _BLANKM_ were all localized in the _BLANKL_ .,N
in contrast _BLANKP_ _BLANKM_ _PROTEIN_ _BLANKM_ _BLANKP_ _METHOD_ and _BLANKP_ _BLANKM_ were all localized in the _LOCATION_ .,N
when expressed in nicotiana benthamiana driven by the camv promoter _BLANKP_ _BLANKM_ was localized exclusively at the _LOCATION_ . in contrast _BLANKP_ _BLANKM_ _PROTEIN_ _BLANKM_ _BLANKP_ _BLANKM_ and _BLANKP_ _METHOD_ were all localized in the _BLANKL_ .,N
in contrast _BLANKP_ _BLANKM_ _PROTEIN_ _BLANKM_ _BLANKP_ _BLANKM_ and _BLANKP_ _METHOD_ were all localized in the _LOCATION_ .,N
when expressed in nicotiana benthamiana driven by the camv promoter _BLANKP_ _METHOD_ was localized exclusively at the _LOCATION_ . in contrast _BLANKP_ _BLANKM_ _BLANKP_ _BLANKM_ _PROTEIN_ _BLANKM_ and _BLANKP_ _BLANKM_ were all localized in the _BLANKL_ .,N
when expressed in nicotiana benthamiana driven by the camv promoter _BLANKP_ _METHOD_ was localized exclusively at the _BLANKL_ . in contrast _BLANKP_ _BLANKM_ _BLANKP_ _BLANKM_ _PROTEIN_ _BLANKM_ and _BLANKP_ _BLANKM_ were all localized in the _LOCATION_ .,N
when expressed in nicotiana benthamiana driven by the camv promoter _BLANKP_ _BLANKM_ was localized exclusively at the _LOCATION_ . in contrast _BLANKP_ _METHOD_ _BLANKP_ _BLANKM_ _PROTEIN_ _BLANKM_ and _BLANKP_ _BLANKM_ were all localized in the _BLANKL_ .,N
in contrast _BLANKP_ _METHOD_ _BLANKP_ _BLANKM_ _PROTEIN_ _BLANKM_ and _BLANKP_ _BLANKM_ were all localized in the _LOCATION_ .,N
when expressed in nicotiana benthamiana driven by the camv promoter _BLANKP_ _BLANKM_ was localized exclusively at the _LOCATION_ . in contrast _BLANKP_ _BLANKM_ _BLANKP_ _METHOD_ _PROTEIN_ _BLANKM_ and _BLANKP_ _BLANKM_ were all localized in the _BLANKL_ .,N
in contrast _BLANKP_ _BLANKM_ _BLANKP_ _METHOD_ _PROTEIN_ _BLANKM_ and _BLANKP_ _BLANKM_ were all localized in the _LOCATION_ .,N
when expressed in nicotiana benthamiana driven by the camv promoter _BLANKP_ _BLANKM_ was localized exclusively at the _LOCATION_ . in contrast _BLANKP_ _BLANKM_ _BLANKP_ _BLANKM_ _PROTEIN_ _METHOD_ and _BLANKP_ _BLANKM_ were all localized in the _BLANKL_ .,N
when expressed in nicotiana benthamiana driven by the camv promoter _BLANKP_ _BLANKM_ was localized exclusively at the _LOCATION_ . in contrast _BLANKP_ _BLANKM_ _BLANKP_ _BLANKM_ _PROTEIN_ _BLANKM_ and _BLANKP_ _METHOD_ were all localized in the _BLANKL_ .,N
in contrast _BLANKP_ _BLANKM_ _BLANKP_ _BLANKM_ _PROTEIN_ _BLANKM_ and _BLANKP_ _METHOD_ were all localized in the _LOCATION_ .,N
when expressed in nicotiana benthamiana driven by the camv promoter _BLANKP_ _METHOD_ was localized exclusively at the _LOCATION_ . in contrast _BLANKP_ _BLANKM_ _BLANKP_ _BLANKM_ _BLANKP_ _BLANKM_ and _PROTEIN_ _BLANKM_ were all localized in the _BLANKL_ .,N
when expressed in nicotiana benthamiana driven by the camv promoter _BLANKP_ _METHOD_ was localized exclusively at the _BLANKL_ . in contrast _BLANKP_ _BLANKM_ _BLANKP_ _BLANKM_ _BLANKP_ _BLANKM_ and _PROTEIN_ _BLANKM_ were all localized in the _LOCATION_ .,N
when expressed in nicotiana benthamiana driven by the camv promoter _BLANKP_ _BLANKM_ was localized exclusively at the _LOCATION_ . in contrast _BLANKP_ _METHOD_ _BLANKP_ _BLANKM_ _BLANKP_ _BLANKM_ and _PROTEIN_ _BLANKM_ were all localized in the _BLANKL_ .,N
in contrast _BLANKP_ _METHOD_ _BLANKP_ _BLANKM_ _BLANKP_ _BLANKM_ and _PROTEIN_ _BLANKM_ were all localized in the _LOCATION_ .,N
when expressed in nicotiana benthamiana driven by the camv promoter _BLANKP_ _BLANKM_ was localized exclusively at the _LOCATION_ . in contrast _BLANKP_ _BLANKM_ _BLANKP_ _METHOD_ _BLANKP_ _BLANKM_ and _PROTEIN_ _BLANKM_ were all localized in the _BLANKL_ .,N
in contrast _BLANKP_ _BLANKM_ _BLANKP_ _METHOD_ _BLANKP_ _BLANKM_ and _PROTEIN_ _BLANKM_ were all localized in the _LOCATION_ .,N
when expressed in nicotiana benthamiana driven by the camv promoter _BLANKP_ _BLANKM_ was localized exclusively at the _LOCATION_ . in contrast _BLANKP_ _BLANKM_ _BLANKP_ _BLANKM_ _BLANKP_ _METHOD_ and _PROTEIN_ _BLANKM_ were all localized in the _BLANKL_ .,N
in contrast _BLANKP_ _BLANKM_ _BLANKP_ _BLANKM_ _BLANKP_ _METHOD_ and _PROTEIN_ _BLANKM_ were all localized in the _LOCATION_ .,N
when expressed in nicotiana benthamiana driven by the camv promoter _BLANKP_ _BLANKM_ was localized exclusively at the _LOCATION_ . in contrast _BLANKP_ _BLANKM_ _BLANKP_ _BLANKM_ _BLANKP_ _BLANKM_ and _PROTEIN_ _METHOD_ were all localized in the _BLANKL_ .,N
