Input,Output
_BLANKP_ _BLANKM_ relocalized from the _LOCATION_ to punctate structures within min of salt application in epidermal cells . two minutes after the start of the treatment _PROTEIN_ _METHOD_ was still predominantly _BLANKL_ but after min most of the _BLANKP_ _BLANKM_ had moved from the _BLANKL_ and accumulated at unknown punctate structures .,N
two minutes after the start of the treatment _PROTEIN_ _METHOD_ was still predominantly _BLANKL_ but after min most of the _BLANKP_ _BLANKM_ had moved from the _LOCATION_ and accumulated at unknown punctate structures .,N
_BLANKP_ _BLANKM_ relocalized from the _LOCATION_ to punctate structures within min of salt application in epidermal cells . two minutes after the start of the treatment _PROTEIN_ _BLANKM_ was still predominantly _BLANKL_ but after min most of the _BLANKP_ _METHOD_ had moved from the _BLANKL_ and accumulated at unknown punctate structures .,N
two minutes after the start of the treatment _PROTEIN_ _BLANKM_ was still predominantly _LOCATION_ but after min most of the _BLANKP_ _METHOD_ had moved from the _BLANKL_ and accumulated at unknown punctate structures .,N
two minutes after the start of the treatment _PROTEIN_ _BLANKM_ was still predominantly _BLANKL_ but after min most of the _BLANKP_ _METHOD_ had moved from the _LOCATION_ and accumulated at unknown punctate structures .,N
_BLANKP_ _METHOD_ relocalized from the _LOCATION_ to punctate structures within min of salt application in epidermal cells . two minutes after the start of the treatment _BLANKP_ _BLANKM_ was still predominantly _BLANKL_ but after min most of the _PROTEIN_ _BLANKM_ had moved from the _BLANKL_ and accumulated at unknown punctate structures .,N
_BLANKP_ _METHOD_ relocalized from the _BLANKL_ to punctate structures within min of salt application in epidermal cells . two minutes after the start of the treatment _BLANKP_ _BLANKM_ was still predominantly _LOCATION_ but after min most of the _PROTEIN_ _BLANKM_ had moved from the _BLANKL_ and accumulated at unknown punctate structures .,N
_BLANKP_ _METHOD_ relocalized from the _BLANKL_ to punctate structures within min of salt application in epidermal cells . two minutes after the start of the treatment _BLANKP_ _BLANKM_ was still predominantly _BLANKL_ but after min most of the _PROTEIN_ _BLANKM_ had moved from the _LOCATION_ and accumulated at unknown punctate structures .,N
_BLANKP_ _BLANKM_ relocalized from the _LOCATION_ to punctate structures within min of salt application in epidermal cells . two minutes after the start of the treatment _BLANKP_ _METHOD_ was still predominantly _BLANKL_ but after min most of the _PROTEIN_ _BLANKM_ had moved from the _BLANKL_ and accumulated at unknown punctate structures .,N
two minutes after the start of the treatment _BLANKP_ _METHOD_ was still predominantly _LOCATION_ but after min most of the _PROTEIN_ _BLANKM_ had moved from the _BLANKL_ and accumulated at unknown punctate structures .,N
two minutes after the start of the treatment _BLANKP_ _METHOD_ was still predominantly _BLANKL_ but after min most of the _PROTEIN_ _BLANKM_ had moved from the _LOCATION_ and accumulated at unknown punctate structures .,N
_BLANKP_ _BLANKM_ relocalized from the _LOCATION_ to punctate structures within min of salt application in epidermal cells . two minutes after the start of the treatment _BLANKP_ _BLANKM_ was still predominantly _BLANKL_ but after min most of the _PROTEIN_ _METHOD_ had moved from the _BLANKL_ and accumulated at unknown punctate structures .,N
two minutes after the start of the treatment _BLANKP_ _BLANKM_ was still predominantly _LOCATION_ but after min most of the _PROTEIN_ _METHOD_ had moved from the _BLANKL_ and accumulated at unknown punctate structures .,N
