Input,Output
altogether these results showed that _BLANKP_ had an original dual localization to the _BLANKL_ and the _LOCATION_ . to further clarify the mechanism of transport to the plastids _BLANKP_ _METHOD_ was produced in n. benthamiana leaves in the presence of brefeldin a a drug used to prevent the endoplasmic reticulum to golgi trafficking . in presence of bfa the _PROTEIN_ _BLANKM_ fluorescence was strictly restricted to the _BLANKL_ _BLANKL_ hybrid and bfa compartments .,N
to further clarify the mechanism of transport to the plastids _BLANKP_ _METHOD_ was produced in n. benthamiana leaves in the presence of brefeldin a a drug used to prevent the endoplasmic reticulum to golgi trafficking . in presence of bfa the _PROTEIN_ _BLANKM_ fluorescence was strictly restricted to the _LOCATION_ _BLANKL_ hybrid and bfa compartments .,N
to further clarify the mechanism of transport to the plastids _BLANKP_ _METHOD_ was produced in n. benthamiana leaves in the presence of brefeldin a a drug used to prevent the endoplasmic reticulum to golgi trafficking . in presence of bfa the _PROTEIN_ _BLANKM_ fluorescence was strictly restricted to the _BLANKL_ _LOCATION_ hybrid and bfa compartments .,N
to further clarify the mechanism of transport to the plastids _BLANKP_ _METHOD_ was produced in n. benthamiana leaves in the presence of brefeldin a a drug used to prevent the endoplasmic reticulum to golgi trafficking . in presence of bfa the _PROTEIN_ _BLANKM_ fluorescence was strictly restricted to the _BLANKL_ _BLANKL_ hybrid and bfa compartments . it co localized with the sp _BLANKM_ _BLANKP_ marker of the _LOCATION_ compartment suggesting that tagrfp was redistributed in the oversized er golgi modified structures as previously described .,N
in presence of bfa the _PROTEIN_ _METHOD_ fluorescence was strictly restricted to the _BLANKL_ _BLANKL_ hybrid and bfa compartments . it co localized with the sp _BLANKM_ _BLANKP_ marker of the _LOCATION_ compartment suggesting that tagrfp was redistributed in the oversized er golgi modified structures as previously described .,N
in presence of bfa the _PROTEIN_ _BLANKM_ fluorescence was strictly restricted to the _LOCATION_ _BLANKL_ hybrid and bfa compartments . it co localized with the sp _METHOD_ _BLANKP_ marker of the _BLANKL_ compartment suggesting that tagrfp was redistributed in the oversized er golgi modified structures as previously described .,N
in presence of bfa the _PROTEIN_ _BLANKM_ fluorescence was strictly restricted to the _BLANKL_ _LOCATION_ hybrid and bfa compartments . it co localized with the sp _METHOD_ _BLANKP_ marker of the _BLANKL_ compartment suggesting that tagrfp was redistributed in the oversized er golgi modified structures as previously described .,N
in presence of bfa the _PROTEIN_ _BLANKM_ fluorescence was strictly restricted to the _BLANKL_ _BLANKL_ hybrid and bfa compartments . it co localized with the sp _METHOD_ _BLANKP_ marker of the _LOCATION_ compartment suggesting that tagrfp was redistributed in the oversized er golgi modified structures as previously described .,N
in presence of bfa the _PROTEIN_ _BLANKM_ fluorescence was strictly restricted to the _BLANKL_ _BLANKL_ hybrid and bfa compartments . it co localized with the sp _METHOD_ _BLANKP_ marker of the _BLANKL_ compartment suggesting that tagrfp was redistributed in the oversized er golgi modified structures as previously described . in the control experiment without bfa _BLANKP_ _BLANKM_ was still observed in the _LOCATION_ and in _BLANKL_ .,N
in presence of bfa the _PROTEIN_ _BLANKM_ fluorescence was strictly restricted to the _BLANKL_ _BLANKL_ hybrid and bfa compartments . it co localized with the sp _METHOD_ _BLANKP_ marker of the _BLANKL_ compartment suggesting that tagrfp was redistributed in the oversized er golgi modified structures as previously described . in the control experiment without bfa _BLANKP_ _BLANKM_ was still observed in the _BLANKL_ and in _LOCATION_ .,N
in presence of bfa the _PROTEIN_ _BLANKM_ fluorescence was strictly restricted to the _BLANKL_ _BLANKL_ hybrid and bfa compartments . it co localized with the sp _BLANKM_ _BLANKP_ marker of the _LOCATION_ compartment suggesting that tagrfp was redistributed in the oversized er golgi modified structures as previously described . in the control experiment without bfa _BLANKP_ _METHOD_ was still observed in the _BLANKL_ and in _BLANKL_ .,N
to further clarify the mechanism of transport to the plastids _BLANKP_ _METHOD_ was produced in n. benthamiana leaves in the presence of brefeldin a a drug used to prevent the endoplasmic reticulum to golgi trafficking . in presence of bfa the _BLANKP_ _BLANKM_ fluorescence was strictly restricted to the _LOCATION_ _BLANKL_ hybrid and bfa compartments . it co localized with the sp _BLANKM_ _PROTEIN_ marker of the _BLANKL_ compartment suggesting that tagrfp was redistributed in the oversized er golgi modified structures as previously described .,N
to further clarify the mechanism of transport to the plastids _BLANKP_ _METHOD_ was produced in n. benthamiana leaves in the presence of brefeldin a a drug used to prevent the endoplasmic reticulum to golgi trafficking . in presence of bfa the _BLANKP_ _BLANKM_ fluorescence was strictly restricted to the _BLANKL_ _LOCATION_ hybrid and bfa compartments . it co localized with the sp _BLANKM_ _PROTEIN_ marker of the _BLANKL_ compartment suggesting that tagrfp was redistributed in the oversized er golgi modified structures as previously described .,N
in presence of bfa the _BLANKP_ _METHOD_ fluorescence was strictly restricted to the _LOCATION_ _BLANKL_ hybrid and bfa compartments . it co localized with the sp _BLANKM_ _PROTEIN_ marker of the _BLANKL_ compartment suggesting that tagrfp was redistributed in the oversized er golgi modified structures as previously described .,N
in presence of bfa the _BLANKP_ _METHOD_ fluorescence was strictly restricted to the _BLANKL_ _LOCATION_ hybrid and bfa compartments . it co localized with the sp _BLANKM_ _PROTEIN_ marker of the _BLANKL_ compartment suggesting that tagrfp was redistributed in the oversized er golgi modified structures as previously described .,N
in presence of bfa the _BLANKP_ _METHOD_ fluorescence was strictly restricted to the _BLANKL_ _BLANKL_ hybrid and bfa compartments . it co localized with the sp _BLANKM_ _PROTEIN_ marker of the _LOCATION_ compartment suggesting that tagrfp was redistributed in the oversized er golgi modified structures as previously described .,N
in presence of bfa the _BLANKP_ _METHOD_ fluorescence was strictly restricted to the _BLANKL_ _BLANKL_ hybrid and bfa compartments . it co localized with the sp _BLANKM_ _PROTEIN_ marker of the _BLANKL_ compartment suggesting that tagrfp was redistributed in the oversized er golgi modified structures as previously described . in the control experiment without bfa _BLANKP_ _BLANKM_ was still observed in the _LOCATION_ and in _BLANKL_ .,N
in presence of bfa the _BLANKP_ _METHOD_ fluorescence was strictly restricted to the _BLANKL_ _BLANKL_ hybrid and bfa compartments . it co localized with the sp _BLANKM_ _PROTEIN_ marker of the _BLANKL_ compartment suggesting that tagrfp was redistributed in the oversized er golgi modified structures as previously described . in the control experiment without bfa _BLANKP_ _BLANKM_ was still observed in the _BLANKL_ and in _LOCATION_ .,N
in presence of bfa the _BLANKP_ _BLANKM_ fluorescence was strictly restricted to the _LOCATION_ _BLANKL_ hybrid and bfa compartments . it co localized with the sp _METHOD_ _PROTEIN_ marker of the _BLANKL_ compartment suggesting that tagrfp was redistributed in the oversized er golgi modified structures as previously described .,N
in presence of bfa the _BLANKP_ _BLANKM_ fluorescence was strictly restricted to the _BLANKL_ _LOCATION_ hybrid and bfa compartments . it co localized with the sp _METHOD_ _PROTEIN_ marker of the _BLANKL_ compartment suggesting that tagrfp was redistributed in the oversized er golgi modified structures as previously described .,N
it co localized with the sp _METHOD_ _PROTEIN_ marker of the _BLANKL_ compartment suggesting that tagrfp was redistributed in the oversized er golgi modified structures as previously described . in the control experiment without bfa _BLANKP_ _BLANKM_ was still observed in the _LOCATION_ and in _BLANKL_ .,N
it co localized with the sp _METHOD_ _PROTEIN_ marker of the _BLANKL_ compartment suggesting that tagrfp was redistributed in the oversized er golgi modified structures as previously described . in the control experiment without bfa _BLANKP_ _BLANKM_ was still observed in the _BLANKL_ and in _LOCATION_ .,N
in presence of bfa the _BLANKP_ _BLANKM_ fluorescence was strictly restricted to the _LOCATION_ _BLANKL_ hybrid and bfa compartments . it co localized with the sp _BLANKM_ _PROTEIN_ marker of the _BLANKL_ compartment suggesting that tagrfp was redistributed in the oversized er golgi modified structures as previously described . in the control experiment without bfa _BLANKP_ _METHOD_ was still observed in the _BLANKL_ and in _BLANKL_ .,N
in presence of bfa the _BLANKP_ _BLANKM_ fluorescence was strictly restricted to the _BLANKL_ _LOCATION_ hybrid and bfa compartments . it co localized with the sp _BLANKM_ _PROTEIN_ marker of the _BLANKL_ compartment suggesting that tagrfp was redistributed in the oversized er golgi modified structures as previously described . in the control experiment without bfa _BLANKP_ _METHOD_ was still observed in the _BLANKL_ and in _BLANKL_ .,N
it co localized with the sp _BLANKM_ _PROTEIN_ marker of the _LOCATION_ compartment suggesting that tagrfp was redistributed in the oversized er golgi modified structures as previously described . in the control experiment without bfa _BLANKP_ _METHOD_ was still observed in the _BLANKL_ and in _BLANKL_ .,N
it co localized with the sp _BLANKM_ _PROTEIN_ marker of the _BLANKL_ compartment suggesting that tagrfp was redistributed in the oversized er golgi modified structures as previously described . in the control experiment without bfa _BLANKP_ _METHOD_ was still observed in the _LOCATION_ and in _BLANKL_ .,N
it co localized with the sp _BLANKM_ _PROTEIN_ marker of the _BLANKL_ compartment suggesting that tagrfp was redistributed in the oversized er golgi modified structures as previously described . in the control experiment without bfa _BLANKP_ _METHOD_ was still observed in the _BLANKL_ and in _LOCATION_ .,N
in presence of bfa the _BLANKP_ _METHOD_ fluorescence was strictly restricted to the _BLANKL_ _BLANKL_ hybrid and bfa compartments . it co localized with the sp _BLANKM_ _BLANKP_ marker of the _LOCATION_ compartment suggesting that tagrfp was redistributed in the oversized er golgi modified structures as previously described . in the control experiment without bfa _PROTEIN_ _BLANKM_ was still observed in the _BLANKL_ and in _BLANKL_ .,N
in presence of bfa the _BLANKP_ _BLANKM_ fluorescence was strictly restricted to the _LOCATION_ _BLANKL_ hybrid and bfa compartments . it co localized with the sp _METHOD_ _BLANKP_ marker of the _BLANKL_ compartment suggesting that tagrfp was redistributed in the oversized er golgi modified structures as previously described . in the control experiment without bfa _PROTEIN_ _BLANKM_ was still observed in the _BLANKL_ and in _BLANKL_ .,N
in presence of bfa the _BLANKP_ _BLANKM_ fluorescence was strictly restricted to the _BLANKL_ _LOCATION_ hybrid and bfa compartments . it co localized with the sp _METHOD_ _BLANKP_ marker of the _BLANKL_ compartment suggesting that tagrfp was redistributed in the oversized er golgi modified structures as previously described . in the control experiment without bfa _PROTEIN_ _BLANKM_ was still observed in the _BLANKL_ and in _BLANKL_ .,N
it co localized with the sp _METHOD_ _BLANKP_ marker of the _LOCATION_ compartment suggesting that tagrfp was redistributed in the oversized er golgi modified structures as previously described . in the control experiment without bfa _PROTEIN_ _BLANKM_ was still observed in the _BLANKL_ and in _BLANKL_ .,N
it co localized with the sp _METHOD_ _BLANKP_ marker of the _BLANKL_ compartment suggesting that tagrfp was redistributed in the oversized er golgi modified structures as previously described . in the control experiment without bfa _PROTEIN_ _BLANKM_ was still observed in the _LOCATION_ and in _BLANKL_ .,N
it co localized with the sp _METHOD_ _BLANKP_ marker of the _BLANKL_ compartment suggesting that tagrfp was redistributed in the oversized er golgi modified structures as previously described . in the control experiment without bfa _PROTEIN_ _BLANKM_ was still observed in the _BLANKL_ and in _LOCATION_ .,N
it co localized with the sp _BLANKM_ _BLANKP_ marker of the _LOCATION_ compartment suggesting that tagrfp was redistributed in the oversized er golgi modified structures as previously described . in the control experiment without bfa _PROTEIN_ _METHOD_ was still observed in the _BLANKL_ and in _BLANKL_ .,N
figure _PROTEIN_ _METHOD_ is dually targeted to the _BLANKL_ and the _BLANKL_ . the fusion protein tagrfp displayed in was produced together with the _LOCATION_ marker _BLANKP_ _BLANKM_ in nicotiana benthamiana leaves .,N
figure _PROTEIN_ _BLANKM_ is dually targeted to the _LOCATION_ and the _BLANKL_ . the fusion protein tagrfp displayed in was produced together with the _BLANKL_ marker _BLANKP_ _METHOD_ in nicotiana benthamiana leaves .,N
figure _PROTEIN_ _BLANKM_ is dually targeted to the _BLANKL_ and the _LOCATION_ . the fusion protein tagrfp displayed in was produced together with the _BLANKL_ marker _BLANKP_ _METHOD_ in nicotiana benthamiana leaves .,N
figure _PROTEIN_ _BLANKM_ is dually targeted to the _BLANKL_ and the _BLANKL_ . the fusion protein tagrfp displayed in was produced together with the _LOCATION_ marker _BLANKP_ _METHOD_ in nicotiana benthamiana leaves .,N
figure _BLANKP_ _METHOD_ is dually targeted to the _LOCATION_ and the _BLANKL_ . the fusion protein tagrfp displayed in was produced together with the _BLANKL_ marker _PROTEIN_ _BLANKM_ in nicotiana benthamiana leaves .,N
figure _BLANKP_ _METHOD_ is dually targeted to the _BLANKL_ and the _LOCATION_ . the fusion protein tagrfp displayed in was produced together with the _BLANKL_ marker _PROTEIN_ _BLANKM_ in nicotiana benthamiana leaves .,N
figure _BLANKP_ _METHOD_ is dually targeted to the _BLANKL_ and the _BLANKL_ . the fusion protein tagrfp displayed in was produced together with the _LOCATION_ marker _PROTEIN_ _BLANKM_ in nicotiana benthamiana leaves .,N
figure _BLANKP_ _BLANKM_ is dually targeted to the _LOCATION_ and the _BLANKL_ . the fusion protein tagrfp displayed in was produced together with the _BLANKL_ marker _PROTEIN_ _METHOD_ in nicotiana benthamiana leaves .,N
figure _BLANKP_ _BLANKM_ is dually targeted to the _BLANKL_ and the _LOCATION_ . the fusion protein tagrfp displayed in was produced together with the _BLANKL_ marker _PROTEIN_ _METHOD_ in nicotiana benthamiana leaves .,N
