Input,Output
in interphase a clear _BLANKL_ _PROTEIN_ _BLANKM_ signal is visible surrounded by _BLANKL_ labelling of _BLANKP_ _METHOD_ . during metaphase gfp signal is essentially absent but a clear _BLANKP_ _BLANKM_ signal can be observed in _LOCATION_ .,N
in interphase a clear _LOCATION_ _PROTEIN_ _BLANKM_ signal is visible surrounded by _BLANKL_ labelling of _BLANKP_ _BLANKM_ . during metaphase gfp signal is essentially absent but a clear _BLANKP_ _METHOD_ signal can be observed in _BLANKL_ .,N
in interphase a clear _BLANKL_ _PROTEIN_ _BLANKM_ signal is visible surrounded by _LOCATION_ labelling of _BLANKP_ _BLANKM_ . during metaphase gfp signal is essentially absent but a clear _BLANKP_ _METHOD_ signal can be observed in _BLANKL_ .,N
in interphase a clear _BLANKL_ _PROTEIN_ _BLANKM_ signal is visible surrounded by _BLANKL_ labelling of _BLANKP_ _BLANKM_ . during metaphase gfp signal is essentially absent but a clear _BLANKP_ _METHOD_ signal can be observed in _LOCATION_ .,N
in interphase a clear _BLANKL_ _PROTEIN_ _BLANKM_ signal is visible surrounded by _BLANKL_ labelling of _BLANKP_ _BLANKM_ . during metaphase gfp signal is essentially absent but a clear _BLANKP_ _METHOD_ signal can be observed in _BLANKL_ . gfp signal reappears in late anaphase/early telophase cells while _BLANKP_ _BLANKM_ is present in the reforming _LOCATION_ and finally strong gfp and rfp signals were observed during cytokinesis .,N
in interphase a clear _BLANKL_ _PROTEIN_ _BLANKM_ signal is visible surrounded by _BLANKL_ labelling of _BLANKP_ _BLANKM_ . during metaphase gfp signal is essentially absent but a clear _BLANKP_ _BLANKM_ signal can be observed in _LOCATION_ . gfp signal reappears in late anaphase/early telophase cells while _BLANKP_ _METHOD_ is present in the reforming _BLANKL_ and finally strong gfp and rfp signals were observed during cytokinesis .,N
in interphase a clear _LOCATION_ _BLANKP_ _METHOD_ signal is visible surrounded by _BLANKL_ labelling of _PROTEIN_ _BLANKM_ .,N
in interphase a clear _BLANKL_ _BLANKP_ _METHOD_ signal is visible surrounded by _LOCATION_ labelling of _PROTEIN_ _BLANKM_ .,N
in interphase a clear _BLANKL_ _BLANKP_ _METHOD_ signal is visible surrounded by _BLANKL_ labelling of _PROTEIN_ _BLANKM_ . during metaphase gfp signal is essentially absent but a clear _BLANKP_ _BLANKM_ signal can be observed in _LOCATION_ .,N
in interphase a clear _LOCATION_ _BLANKP_ _BLANKM_ signal is visible surrounded by _BLANKL_ labelling of _PROTEIN_ _METHOD_ .,N
in interphase a clear _BLANKL_ _BLANKP_ _BLANKM_ signal is visible surrounded by _BLANKL_ labelling of _PROTEIN_ _METHOD_ . during metaphase gfp signal is essentially absent but a clear _BLANKP_ _BLANKM_ signal can be observed in _LOCATION_ .,N
in interphase a clear _LOCATION_ _BLANKP_ _BLANKM_ signal is visible surrounded by _BLANKL_ labelling of _PROTEIN_ _BLANKM_ . during metaphase gfp signal is essentially absent but a clear _BLANKP_ _METHOD_ signal can be observed in _BLANKL_ .,N
in interphase a clear _BLANKL_ _BLANKP_ _BLANKM_ signal is visible surrounded by _LOCATION_ labelling of _PROTEIN_ _BLANKM_ . during metaphase gfp signal is essentially absent but a clear _BLANKP_ _METHOD_ signal can be observed in _BLANKL_ .,N
in interphase a clear _BLANKL_ _BLANKP_ _BLANKM_ signal is visible surrounded by _BLANKL_ labelling of _PROTEIN_ _BLANKM_ . during metaphase gfp signal is essentially absent but a clear _BLANKP_ _METHOD_ signal can be observed in _LOCATION_ .,N
in interphase a clear _BLANKL_ _BLANKP_ _BLANKM_ signal is visible surrounded by _BLANKL_ labelling of _PROTEIN_ _BLANKM_ . during metaphase gfp signal is essentially absent but a clear _BLANKP_ _METHOD_ signal can be observed in _BLANKL_ . gfp signal reappears in late anaphase/early telophase cells while _BLANKP_ _BLANKM_ is present in the reforming _LOCATION_ and finally strong gfp and rfp signals were observed during cytokinesis .,N
in interphase a clear _BLANKL_ _BLANKP_ _BLANKM_ signal is visible surrounded by _BLANKL_ labelling of _PROTEIN_ _BLANKM_ . during metaphase gfp signal is essentially absent but a clear _BLANKP_ _BLANKM_ signal can be observed in _LOCATION_ . gfp signal reappears in late anaphase/early telophase cells while _BLANKP_ _METHOD_ is present in the reforming _BLANKL_ and finally strong gfp and rfp signals were observed during cytokinesis .,N
in interphase a clear _LOCATION_ _BLANKP_ _METHOD_ signal is visible surrounded by _BLANKL_ labelling of _BLANKP_ _BLANKM_ . during metaphase gfp signal is essentially absent but a clear _PROTEIN_ _BLANKM_ signal can be observed in _BLANKL_ .,N
in interphase a clear _BLANKL_ _BLANKP_ _METHOD_ signal is visible surrounded by _LOCATION_ labelling of _BLANKP_ _BLANKM_ . during metaphase gfp signal is essentially absent but a clear _PROTEIN_ _BLANKM_ signal can be observed in _BLANKL_ .,N
in interphase a clear _BLANKL_ _BLANKP_ _METHOD_ signal is visible surrounded by _BLANKL_ labelling of _BLANKP_ _BLANKM_ . during metaphase gfp signal is essentially absent but a clear _PROTEIN_ _BLANKM_ signal can be observed in _LOCATION_ .,N
in interphase a clear _BLANKL_ _BLANKP_ _METHOD_ signal is visible surrounded by _BLANKL_ labelling of _BLANKP_ _BLANKM_ . during metaphase gfp signal is essentially absent but a clear _PROTEIN_ _BLANKM_ signal can be observed in _BLANKL_ . gfp signal reappears in late anaphase/early telophase cells while _BLANKP_ _BLANKM_ is present in the reforming _LOCATION_ and finally strong gfp and rfp signals were observed during cytokinesis .,N
in interphase a clear _LOCATION_ _BLANKP_ _BLANKM_ signal is visible surrounded by _BLANKL_ labelling of _BLANKP_ _METHOD_ . during metaphase gfp signal is essentially absent but a clear _PROTEIN_ _BLANKM_ signal can be observed in _BLANKL_ .,N
in interphase a clear _BLANKL_ _BLANKP_ _BLANKM_ signal is visible surrounded by _LOCATION_ labelling of _BLANKP_ _METHOD_ . during metaphase gfp signal is essentially absent but a clear _PROTEIN_ _BLANKM_ signal can be observed in _BLANKL_ .,N
in interphase a clear _BLANKL_ _BLANKP_ _BLANKM_ signal is visible surrounded by _BLANKL_ labelling of _BLANKP_ _METHOD_ . during metaphase gfp signal is essentially absent but a clear _PROTEIN_ _BLANKM_ signal can be observed in _LOCATION_ .,N
in interphase a clear _BLANKL_ _BLANKP_ _BLANKM_ signal is visible surrounded by _BLANKL_ labelling of _BLANKP_ _METHOD_ . during metaphase gfp signal is essentially absent but a clear _PROTEIN_ _BLANKM_ signal can be observed in _BLANKL_ . gfp signal reappears in late anaphase/early telophase cells while _BLANKP_ _BLANKM_ is present in the reforming _LOCATION_ and finally strong gfp and rfp signals were observed during cytokinesis .,N
in interphase a clear _LOCATION_ _BLANKP_ _BLANKM_ signal is visible surrounded by _BLANKL_ labelling of _BLANKP_ _BLANKM_ . during metaphase gfp signal is essentially absent but a clear _PROTEIN_ _METHOD_ signal can be observed in _BLANKL_ .,N
in interphase a clear _BLANKL_ _BLANKP_ _BLANKM_ signal is visible surrounded by _LOCATION_ labelling of _BLANKP_ _BLANKM_ . during metaphase gfp signal is essentially absent but a clear _PROTEIN_ _METHOD_ signal can be observed in _BLANKL_ .,N
during metaphase gfp signal is essentially absent but a clear _PROTEIN_ _METHOD_ signal can be observed in _BLANKL_ . gfp signal reappears in late anaphase/early telophase cells while _BLANKP_ _BLANKM_ is present in the reforming _LOCATION_ and finally strong gfp and rfp signals were observed during cytokinesis .,N
in interphase a clear _LOCATION_ _BLANKP_ _BLANKM_ signal is visible surrounded by _BLANKL_ labelling of _BLANKP_ _BLANKM_ . during metaphase gfp signal is essentially absent but a clear _PROTEIN_ _BLANKM_ signal can be observed in _BLANKL_ . gfp signal reappears in late anaphase/early telophase cells while _BLANKP_ _METHOD_ is present in the reforming _BLANKL_ and finally strong gfp and rfp signals were observed during cytokinesis .,N
in interphase a clear _BLANKL_ _BLANKP_ _BLANKM_ signal is visible surrounded by _LOCATION_ labelling of _BLANKP_ _BLANKM_ . during metaphase gfp signal is essentially absent but a clear _PROTEIN_ _BLANKM_ signal can be observed in _BLANKL_ . gfp signal reappears in late anaphase/early telophase cells while _BLANKP_ _METHOD_ is present in the reforming _BLANKL_ and finally strong gfp and rfp signals were observed during cytokinesis .,N
during metaphase gfp signal is essentially absent but a clear _PROTEIN_ _BLANKM_ signal can be observed in _LOCATION_ . gfp signal reappears in late anaphase/early telophase cells while _BLANKP_ _METHOD_ is present in the reforming _BLANKL_ and finally strong gfp and rfp signals were observed during cytokinesis .,N
during metaphase gfp signal is essentially absent but a clear _PROTEIN_ _BLANKM_ signal can be observed in _BLANKL_ . gfp signal reappears in late anaphase/early telophase cells while _BLANKP_ _METHOD_ is present in the reforming _LOCATION_ and finally strong gfp and rfp signals were observed during cytokinesis .,N
in interphase a clear _BLANKL_ _BLANKP_ _METHOD_ signal is visible surrounded by _BLANKL_ labelling of _BLANKP_ _BLANKM_ . during metaphase gfp signal is essentially absent but a clear _BLANKP_ _BLANKM_ signal can be observed in _LOCATION_ . gfp signal reappears in late anaphase/early telophase cells while _PROTEIN_ _BLANKM_ is present in the reforming _BLANKL_ and finally strong gfp and rfp signals were observed during cytokinesis .,N
in interphase a clear _BLANKL_ _BLANKP_ _BLANKM_ signal is visible surrounded by _BLANKL_ labelling of _BLANKP_ _METHOD_ . during metaphase gfp signal is essentially absent but a clear _BLANKP_ _BLANKM_ signal can be observed in _LOCATION_ . gfp signal reappears in late anaphase/early telophase cells while _PROTEIN_ _BLANKM_ is present in the reforming _BLANKL_ and finally strong gfp and rfp signals were observed during cytokinesis .,N
in interphase a clear _LOCATION_ _BLANKP_ _BLANKM_ signal is visible surrounded by _BLANKL_ labelling of _BLANKP_ _BLANKM_ . during metaphase gfp signal is essentially absent but a clear _BLANKP_ _METHOD_ signal can be observed in _BLANKL_ . gfp signal reappears in late anaphase/early telophase cells while _PROTEIN_ _BLANKM_ is present in the reforming _BLANKL_ and finally strong gfp and rfp signals were observed during cytokinesis .,N
in interphase a clear _BLANKL_ _BLANKP_ _BLANKM_ signal is visible surrounded by _LOCATION_ labelling of _BLANKP_ _BLANKM_ . during metaphase gfp signal is essentially absent but a clear _BLANKP_ _METHOD_ signal can be observed in _BLANKL_ . gfp signal reappears in late anaphase/early telophase cells while _PROTEIN_ _BLANKM_ is present in the reforming _BLANKL_ and finally strong gfp and rfp signals were observed during cytokinesis .,N
during metaphase gfp signal is essentially absent but a clear _BLANKP_ _METHOD_ signal can be observed in _LOCATION_ . gfp signal reappears in late anaphase/early telophase cells while _PROTEIN_ _BLANKM_ is present in the reforming _BLANKL_ and finally strong gfp and rfp signals were observed during cytokinesis .,N
during metaphase gfp signal is essentially absent but a clear _BLANKP_ _METHOD_ signal can be observed in _BLANKL_ . gfp signal reappears in late anaphase/early telophase cells while _PROTEIN_ _BLANKM_ is present in the reforming _LOCATION_ and finally strong gfp and rfp signals were observed during cytokinesis .,N
during metaphase gfp signal is essentially absent but a clear _BLANKP_ _BLANKM_ signal can be observed in _LOCATION_ . gfp signal reappears in late anaphase/early telophase cells while _PROTEIN_ _METHOD_ is present in the reforming _BLANKL_ and finally strong gfp and rfp signals were observed during cytokinesis .,N
mean _LOCATION_ fluorescence frequency in each cell cycle phase in cells from the following transgenic by lines _PROTEIN_ _BLANKM_ line and _BLANKP_ _METHOD_ c / _BLANKP_ _BLANKM_ n line .,N
mean _LOCATION_ fluorescence frequency in each cell cycle phase in cells from the following transgenic by lines _PROTEIN_ _BLANKM_ line and _BLANKP_ _BLANKM_ c / _BLANKP_ _METHOD_ n line .,N
mean _LOCATION_ fluorescence frequency in each cell cycle phase in cells from the following transgenic by lines _BLANKP_ _METHOD_ line and _PROTEIN_ _BLANKM_ c / _BLANKP_ _BLANKM_ n line .,N
mean _LOCATION_ fluorescence frequency in each cell cycle phase in cells from the following transgenic by lines _BLANKP_ _BLANKM_ line and _PROTEIN_ _BLANKM_ c / _BLANKP_ _METHOD_ n line .,N
mean _LOCATION_ fluorescence frequency in each cell cycle phase in cells from the following transgenic by lines _BLANKP_ _METHOD_ line and _BLANKP_ _BLANKM_ c / _PROTEIN_ _BLANKM_ n line .,N
mean _LOCATION_ fluorescence frequency in each cell cycle phase in cells from the following transgenic by lines _BLANKP_ _BLANKM_ line and _BLANKP_ _METHOD_ c / _PROTEIN_ _BLANKM_ n line .,N
test more precisely the levels of protein during the cell cycle gfp signal was monitored during the synchronized cell cycle of a _PROTEIN_ _METHOD_ cell line compared with a gfp expressing control line . the _BLANKP_ _BLANKM_ signal was detected mainly in _LOCATION_ and chromosomes with background/residual gfp signal in the cytoplasm .,N
test more precisely the levels of protein during the cell cycle gfp signal was monitored during the synchronized cell cycle of a _PROTEIN_ _BLANKM_ cell line compared with a gfp expressing control line . the _BLANKP_ _METHOD_ signal was detected mainly in _LOCATION_ and chromosomes with background/residual gfp signal in the cytoplasm .,N
test more precisely the levels of protein during the cell cycle gfp signal was monitored during the synchronized cell cycle of a _BLANKP_ _METHOD_ cell line compared with a gfp expressing control line . the _PROTEIN_ _BLANKM_ signal was detected mainly in _LOCATION_ and chromosomes with background/residual gfp signal in the cytoplasm .,N
