Input,Output
fluorescence microscopy of arabidopsis thaliana mutants expressing _BLANKP_ _METHOD_ revealed significantly decreased _BLANKL_ localization of _BLANKP_ in the presence of n butanol . on the other hand n butanol did not decrease the _LOCATION_ localization of _PROTEIN_ in _BLANKP_ _BLANKM_ and _BLANKP_ _BLANKM_ mutants constitutively expressing monomers .,N
fluorescence microscopy of arabidopsis thaliana mutants expressing _BLANKP_ _BLANKM_ revealed significantly decreased _LOCATION_ localization of _BLANKP_ in the presence of n butanol . on the other hand n butanol did not decrease the _BLANKL_ localization of _PROTEIN_ in _BLANKP_ _METHOD_ and _BLANKP_ _BLANKM_ mutants constitutively expressing monomers .,N
on the other hand n butanol did not decrease the _LOCATION_ localization of _PROTEIN_ in _BLANKP_ _METHOD_ and _BLANKP_ _BLANKM_ mutants constitutively expressing monomers .,N
fluorescence microscopy of arabidopsis thaliana mutants expressing _BLANKP_ _BLANKM_ revealed significantly decreased _LOCATION_ localization of _BLANKP_ in the presence of n butanol . on the other hand n butanol did not decrease the _BLANKL_ localization of _PROTEIN_ in _BLANKP_ _BLANKM_ and _BLANKP_ _METHOD_ mutants constitutively expressing monomers .,N
on the other hand n butanol did not decrease the _LOCATION_ localization of _PROTEIN_ in _BLANKP_ _BLANKM_ and _BLANKP_ _METHOD_ mutants constitutively expressing monomers .,N
fluorescence microscopy of arabidopsis thaliana mutants expressing _BLANKP_ _BLANKM_ revealed significantly decreased _LOCATION_ localization of _BLANKP_ in the presence of n butanol . on the other hand n butanol did not decrease the _BLANKL_ localization of _PROTEIN_ in _BLANKP_ _BLANKM_ and _BLANKP_ _BLANKM_ mutants constitutively expressing monomers . _METHOD_ analysis of plant extracts showed that n butanol significantly changes the metabolic fingerprinting while t butanol had no effect .,N
on the other hand n butanol did not decrease the _LOCATION_ localization of _PROTEIN_ in _BLANKP_ _BLANKM_ and _BLANKP_ _BLANKM_ mutants constitutively expressing monomers . _METHOD_ analysis of plant extracts showed that n butanol significantly changes the metabolic fingerprinting while t butanol had no effect .,N
fluorescence microscopy of arabidopsis thaliana mutants expressing _BLANKP_ _METHOD_ revealed significantly decreased _LOCATION_ localization of _BLANKP_ in the presence of n butanol . on the other hand n butanol did not decrease the _BLANKL_ localization of _BLANKP_ in _PROTEIN_ _BLANKM_ and _BLANKP_ _BLANKM_ mutants constitutively expressing monomers .,N
fluorescence microscopy of arabidopsis thaliana mutants expressing _BLANKP_ _METHOD_ revealed significantly decreased _BLANKL_ localization of _BLANKP_ in the presence of n butanol . on the other hand n butanol did not decrease the _LOCATION_ localization of _BLANKP_ in _PROTEIN_ _BLANKM_ and _BLANKP_ _BLANKM_ mutants constitutively expressing monomers .,N
fluorescence microscopy of arabidopsis thaliana mutants expressing _BLANKP_ _BLANKM_ revealed significantly decreased _LOCATION_ localization of _BLANKP_ in the presence of n butanol . on the other hand n butanol did not decrease the _BLANKL_ localization of _BLANKP_ in _PROTEIN_ _METHOD_ and _BLANKP_ _BLANKM_ mutants constitutively expressing monomers .,N
fluorescence microscopy of arabidopsis thaliana mutants expressing _BLANKP_ _BLANKM_ revealed significantly decreased _LOCATION_ localization of _BLANKP_ in the presence of n butanol . on the other hand n butanol did not decrease the _BLANKL_ localization of _BLANKP_ in _PROTEIN_ _BLANKM_ and _BLANKP_ _METHOD_ mutants constitutively expressing monomers .,N
on the other hand n butanol did not decrease the _LOCATION_ localization of _BLANKP_ in _PROTEIN_ _BLANKM_ and _BLANKP_ _METHOD_ mutants constitutively expressing monomers .,N
fluorescence microscopy of arabidopsis thaliana mutants expressing _BLANKP_ _BLANKM_ revealed significantly decreased _LOCATION_ localization of _BLANKP_ in the presence of n butanol . on the other hand n butanol did not decrease the _BLANKL_ localization of _BLANKP_ in _PROTEIN_ _BLANKM_ and _BLANKP_ _BLANKM_ mutants constitutively expressing monomers . _METHOD_ analysis of plant extracts showed that n butanol significantly changes the metabolic fingerprinting while t butanol had no effect .,N
on the other hand n butanol did not decrease the _LOCATION_ localization of _BLANKP_ in _PROTEIN_ _BLANKM_ and _BLANKP_ _BLANKM_ mutants constitutively expressing monomers . _METHOD_ analysis of plant extracts showed that n butanol significantly changes the metabolic fingerprinting while t butanol had no effect .,N
fluorescence microscopy of arabidopsis thaliana mutants expressing _BLANKP_ _METHOD_ revealed significantly decreased _LOCATION_ localization of _BLANKP_ in the presence of n butanol . on the other hand n butanol did not decrease the _BLANKL_ localization of _BLANKP_ in _BLANKP_ _BLANKM_ and _PROTEIN_ _BLANKM_ mutants constitutively expressing monomers .,N
fluorescence microscopy of arabidopsis thaliana mutants expressing _BLANKP_ _METHOD_ revealed significantly decreased _BLANKL_ localization of _BLANKP_ in the presence of n butanol . on the other hand n butanol did not decrease the _LOCATION_ localization of _BLANKP_ in _BLANKP_ _BLANKM_ and _PROTEIN_ _BLANKM_ mutants constitutively expressing monomers .,N
fluorescence microscopy of arabidopsis thaliana mutants expressing _BLANKP_ _BLANKM_ revealed significantly decreased _LOCATION_ localization of _BLANKP_ in the presence of n butanol . on the other hand n butanol did not decrease the _BLANKL_ localization of _BLANKP_ in _BLANKP_ _METHOD_ and _PROTEIN_ _BLANKM_ mutants constitutively expressing monomers .,N
on the other hand n butanol did not decrease the _LOCATION_ localization of _BLANKP_ in _BLANKP_ _METHOD_ and _PROTEIN_ _BLANKM_ mutants constitutively expressing monomers .,N
fluorescence microscopy of arabidopsis thaliana mutants expressing _BLANKP_ _BLANKM_ revealed significantly decreased _LOCATION_ localization of _BLANKP_ in the presence of n butanol . on the other hand n butanol did not decrease the _BLANKL_ localization of _BLANKP_ in _BLANKP_ _BLANKM_ and _PROTEIN_ _METHOD_ mutants constitutively expressing monomers .,N
fluorescence microscopy of arabidopsis thaliana mutants expressing _BLANKP_ _BLANKM_ revealed significantly decreased _LOCATION_ localization of _BLANKP_ in the presence of n butanol . on the other hand n butanol did not decrease the _BLANKL_ localization of _BLANKP_ in _BLANKP_ _BLANKM_ and _PROTEIN_ _BLANKM_ mutants constitutively expressing monomers . _METHOD_ analysis of plant extracts showed that n butanol significantly changes the metabolic fingerprinting while t butanol had no effect .,N
on the other hand n butanol did not decrease the _LOCATION_ localization of _BLANKP_ in _BLANKP_ _BLANKM_ and _PROTEIN_ _BLANKM_ mutants constitutively expressing monomers . _METHOD_ analysis of plant extracts showed that n butanol significantly changes the metabolic fingerprinting while t butanol had no effect .,N
